State,Gender,Year,Name,Births
VA,F,2000,Leslie,33
VA,F,2000,Lesly,12
VA,M,2000,Levi,32
VA,M,2000,Lewis,15
VA,F,2000,Lexi,8
VA,F,2000,Lexie,5
VA,F,2000,Lexus,8
VA,F,2000,Lia,7
VA,M,2000,Liam,78
VA,F,2000,Liana,5
VA,F,2000,Lila,12
VA,F,2000,Lilian,11
VA,F,2000,Liliana,21
VA,F,2000,Lillian,68
VA,F,2000,Lilliana,5
VA,F,2000,Lillie,6
VA,F,2000,Lilly,12
VA,F,2000,Lily,62
VA,F,2000,Lina,9
VA,M,2000,Lincoln,5
VA,F,2000,Linda,22
VA,F,2000,Lindsay,63
VA,F,2000,Lindsey,98
VA,M,2000,Linus,5
VA,M,2000,Linwood,5
VA,F,2000,Lisa,30
VA,F,2000,Litzy,9
VA,F,2000,Liza,5
VA,F,2000,Logan,50
VA,M,2000,Logan,226
VA,F,2000,London,7
VA,M,2000,Long,8
VA,M,2000,Lonnie,6
VA,F,2000,Loren,7
VA,F,2000,Lorena,5
VA,M,2000,Lorenzo,16
VA,M,2000,Louis,12
VA,F,2000,Lourdes,5
VA,M,2000,Lucas,103
VA,F,2000,Lucia,15
VA,F,2000,Lucie,5
VA,F,2000,Lucille,5
VA,F,2000,Lucy,33
VA,M,2000,Luis,63
VA,M,2000,Lukas,15
VA,M,2000,Luke,185
VA,F,2000,Luz,6
VA,F,2000,Lydia,62
VA,F,2000,Lyndsay,5
VA,F,2000,Lyndsey,7
VA,F,2000,Lynn,6
VA,M,2000,Lynn,6
VA,F,2000,Lyric,11
VA,F,2000,Macey,13
VA,F,2000,Macie,14
VA,F,2000,Mackenzie,157
VA,M,2000,Mackenzie,5
VA,F,2000,Macy,19
VA,F,2000,Madalyn,14
VA,F,2000,Maddison,9
VA,F,2000,Madeleine,34
VA,F,2000,Madeline,128
VA,F,2000,Madelyn,61
VA,F,2000,Madelynn,7
VA,F,2000,Madilyn,7
VA,F,2000,Madisen,7
VA,F,2000,Madison,499
VA,M,2000,Madison,8
VA,F,2000,Madisyn,11
VA,F,2000,Madyson,17
VA,F,2000,Maegan,8
VA,F,2000,Maeve,6
VA,F,2000,Magdalena,5
VA,F,2000,Maggie,44
VA,F,2000,Mahogany,7
VA,F,2000,Maia,10
VA,F,2000,Makaila,9
VA,F,2000,Makala,5
VA,F,2000,Makayla,142
VA,F,2000,Makenna,20
VA,F,2000,Makenzi,6
VA,F,2000,Makenzie,42
VA,F,2000,Makiah,6
VA,F,2000,Makiya,6
VA,M,2000,Malachi,20
VA,F,2000,Malaysia,12
VA,M,2000,Malcolm,26
VA,F,2000,Maleah,5
VA,M,2000,Maleik,5
VA,F,2000,Malia,13
VA,M,2000,Malik,86
VA,F,2000,Malika,5
VA,M,2000,Malique,8
VA,F,2000,Mallory,36
VA,M,2000,Manuel,18
VA,F,2000,Mara,6
VA,M,2000,Marc,20
VA,M,2000,Marcel,6
VA,M,2000,Marcellus,10
VA,M,2000,Marcelo,9
VA,M,2000,Marco,10
VA,M,2000,Marcos,7
VA,M,2000,Marcus,87
VA,F,2000,Maren,6
VA,F,2000,Margaret,139
VA,F,2000,Margarita,5
VA,F,2000,Marguerite,6
VA,F,2000,Maria,133
VA,F,2000,Mariah,65
VA,F,2000,Mariam,9
VA,F,2000,Marian,8
VA,F,2000,Mariana,16
VA,F,2000,Marianna,6
VA,F,2000,Marie,23
VA,F,2000,Mariel,5
VA,F,2000,Mariela,7
VA,F,2000,Marina,16
VA,M,2000,Mario,19
VA,F,2000,Marisa,26
VA,F,2000,Marisela,5
VA,F,2000,Marissa,60
VA,F,2000,Marjorie,8
VA,M,2000,Mark,147
VA,M,2000,Markel,8
VA,M,2000,Markus,8
VA,F,2000,Marlee,10
VA,F,2000,Marlena,6
VA,F,2000,Marley,9
VA,M,2000,Marlon,11
VA,M,2000,Marquel,7
VA,M,2000,Marques,8
VA,M,2000,Marquis,24
VA,M,2000,Marquise,12
VA,M,2000,Marshall,34
VA,F,2000,Martha,15
VA,M,2000,Martin,24
VA,M,2000,Marvin,26
VA,F,2000,Mary,219
VA,F,2000,Maryam,11
VA,F,2000,Mason,7
VA,M,2000,Mason,161
VA,M,2000,Mateo,11
VA,M,2000,Mathew,28
VA,M,2000,Matthew,739
VA,F,2000,Mattie,6
VA,F,2000,Maura,14
VA,M,2000,Maurice,38
VA,M,2000,Mauricio,10
VA,M,2000,Max,42
VA,M,2000,Maximilian,15
VA,M,2000,Maxwell,63
VA,F,2000,Maya,61
VA,F,2000,Mayra,6
VA,F,2000,Mckayla,14
VA,F,2000,Mckenna,33
VA,F,2000,Mckenzie,82
VA,M,2000,Mckenzie,6
VA,F,2000,Meagan,21
VA,F,2000,Meaghan,9
VA,F,2000,Megan,274
VA,F,2000,Meghan,80
VA,F,2000,Melanie,45
VA,F,2000,Melina,8
VA,F,2000,Melinda,5
VA,F,2000,Melissa,58
VA,F,2000,Melody,15
VA,M,2000,Melvin,20
VA,F,2000,Mercedes,16
VA,F,2000,Meredith,52
VA,M,2000,Messiah,8
VA,F,2000,Mia,75
VA,F,2000,Micaela,11
VA,F,2000,Micah,11
VA,M,2000,Micah,63
VA,M,2000,Michael,777
VA,F,2000,Michaela,61
VA,M,2000,Micheal,11
VA,F,2000,Michelle,76
VA,M,2000,Miguel,47
VA,F,2000,Mikaela,14
VA,F,2000,Mikala,6
VA,F,2000,Mikayla,90
VA,M,2000,Mike,5
VA,M,2000,Miles,40
VA,M,2000,Milton,11
VA,F,2000,Mina,6
VA,F,2000,Miracle,5
VA,F,2000,Miranda,62
VA,F,2000,Miriam,19
VA,M,2000,Misael,5
VA,M,2000,Mitchell,56
VA,F,2000,Miya,5
VA,M,2000,Mohamed,16
VA,M,2000,Mohammad,31
VA,M,2000,Mohammed,11
VA,M,2000,Moises,7
VA,F,2000,Mollie,10
VA,F,2000,Molly,73
VA,F,2000,Monica,30
VA,F,2000,Monique,13
VA,F,2000,Montana,12
VA,M,2000,Montana,6
VA,M,2000,Monte,5
VA,F,2000,Morgan,268
VA,M,2000,Morgan,18
VA,F,2000,Moriah,9
VA,M,2000,Moses,7
VA,M,2000,Muhammad,17
VA,M,2000,Mustafa,8
VA,F,2000,Mya,55
VA,F,2000,Myah,8
VA,F,2000,Myasia,6
VA,F,2000,Mykayla,5
VA,M,2000,Myles,43
VA,F,2000,Myra,6
VA,M,2000,Myron,5
VA,F,2000,Nadia,42
VA,F,2000,Nadine,8
VA,F,2000,Nadira,5
VA,F,2000,Nakayla,6
VA,F,2000,Nakiya,5
VA,F,2000,Nancy,29
VA,F,2000,Naomi,40
VA,M,2000,Naseem,5
VA,M,2000,Nashawn,6
VA,M,2000,Nasir,25
VA,F,2000,Natalia,22
VA,F,2000,Natalie,153
VA,F,2000,Nataly,5
VA,F,2000,Natalya,5
VA,F,2000,Natasha,18
VA,F,2000,Nathalie,10
VA,M,2000,Nathan,298
VA,M,2000,Nathanael,12
VA,M,2000,Nathanial,8
VA,M,2000,Nathaniel,205
VA,F,2000,Naya,11
VA,F,2000,Neha,8
VA,M,2000,Nehemiah,5
VA,M,2000,Neil,12
VA,M,2000,Nelson,21
VA,F,2000,Nia,30
VA,M,2000,Nicholas,620
VA,F,2000,Nichole,10
VA,M,2000,Nick,6
VA,M,2000,Nicklas,6
VA,M,2000,Nicklaus,5
VA,M,2000,Nickolas,27
VA,M,2000,Nicolas,67
VA,F,2000,Nicole,178
VA,F,2000,Nicolette,5
VA,M,2000,Nigel,18
VA,F,2000,Nikita,11
VA,F,2000,Nikki,7
VA,M,2000,Nikolas,18
VA,F,2000,Nina,32
VA,F,2000,Niya,11
VA,M,2000,Noah,402
VA,M,2000,Noe,5
VA,M,2000,Noel,5
VA,F,2000,Noelle,27
VA,M,2000,Nolan,17
VA,F,2000,Noor,14
VA,F,2000,Nora,14
VA,F,2000,Nya,15
VA,F,2000,Nyah,11
VA,F,2000,Nyasia,18
VA,F,2000,Nyla,7
VA,F,2000,Nylah,5
VA,F,2000,Octavia,5
VA,M,2000,Oliver,21
VA,F,2000,Olivia,327
VA,M,2000,Omar,49
VA,M,2000,Omari,6
VA,M,2000,Orion,10
VA,M,2000,Orlando,8
VA,M,2000,Oscar,34
VA,M,2000,Owen,66
VA,M,2000,Pablo,14
VA,F,2000,Paige,62
VA,F,2000,Pamela,18
VA,F,2000,Paola,14
VA,M,2000,Paolo,6
VA,F,2000,Paris,16
VA,F,2000,Parker,8
VA,M,2000,Parker,79
VA,F,2000,Patience,5
VA,F,2000,Patricia,28
VA,M,2000,Patrick,177
VA,M,2000,Paul,95
VA,F,2000,Paula,8
VA,F,2000,Paulina,6
VA,F,2000,Pauline,5
VA,F,2000,Payton,29
VA,M,2000,Payton,11
VA,M,2000,Pedro,11
VA,F,2000,Perla,10
VA,M,2000,Perry,6
VA,M,2000,Peter,62
VA,F,2000,Peyton,58
VA,M,2000,Peyton,50
VA,M,2000,Philip,41
VA,M,2000,Phillip,50
VA,F,2000,Phoebe,20
VA,M,2000,Pierce,7
VA,M,2000,Pierre,6
VA,F,2000,Piper,14
VA,M,2000,Porter,5
VA,M,2000,Pranav,9
VA,F,2000,Precious,14
VA,F,2000,Presley,7
VA,M,2000,Preston,63
VA,M,2000,Prince,6
VA,F,2000,Princess,14
VA,F,2000,Priscilla,10
VA,F,2000,Priyanka,5
VA,M,2000,Quentin,21
VA,M,2000,Quincy,18
VA,F,2000,Quinn,6
VA,M,2000,Quinn,13
VA,M,2000,Quintin,8
VA,M,2000,Quinton,19
VA,F,2000,Rachael,54
VA,F,2000,Racheal,5
VA,F,2000,Rachel,343
VA,F,2000,Rachelle,5
VA,F,2000,Raegan,8
VA,M,2000,Raekwon,10
VA,M,2000,Raequan,6
VA,M,2000,Rafael,11
VA,M,2000,Raheem,6
VA,M,2000,Rahul,9
VA,M,2000,Rakim,5
VA,M,2000,Raleigh,5
VA,M,2000,Ralph,6
VA,M,2000,Rami,5
VA,M,2000,Ramon,10
VA,M,2000,Randall,13
VA,M,2000,Randolph,9
VA,M,2000,Randy,24
VA,F,2000,Rania,8
VA,M,2000,Raphael,8
VA,M,2000,Raquan,9
VA,F,2000,Raquel,18
VA,M,2000,Rashaad,6
VA,M,2000,Rashad,13
VA,M,2000,Rashard,5
VA,M,2000,Rashawn,11
VA,M,2000,Rasheed,5
VA,M,2000,Raul,7
VA,F,2000,Raven,30
VA,M,2000,Ray,7
VA,M,2000,Raymond,50
VA,F,2000,Rayna,6
VA,F,2000,Rayne,6
VA,M,2000,Rayquan,5
VA,M,2000,Rayvon,5
VA,F,2000,Reagan,33
VA,F,2000,Rebeca,5
VA,F,2000,Rebecca,222
VA,F,2000,Rebekah,54
VA,M,2000,Reece,9
VA,M,2000,Reed,15
VA,F,2000,Reem,5
VA,F,2000,Reese,6
VA,M,2000,Reese,13
VA,F,2000,Regan,16
VA,F,2000,Regina,8
VA,M,2000,Reginald,15
VA,M,2000,Reid,10
VA,F,2000,Reilly,15
VA,M,2000,Reilly,5
VA,M,2000,Remington,5
VA,M,2000,Rene,5
VA,F,2000,Renee,20
VA,F,2000,Reyna,9
VA,M,2000,Rhett,5
VA,F,2000,Rhiannon,20
VA,F,2000,Ria,5
VA,M,2000,Rian,6
VA,M,2000,Ricardo,28
VA,M,2000,Richard,171
VA,M,2000,Ricky,29
VA,F,2000,Riley,55
VA,M,2000,Riley,66
VA,F,2000,Rita,7
VA,M,2000,River,8
VA,M,2000,Robert,422
VA,M,2000,Roberto,11
VA,F,2000,Robin,9
VA,F,2000,Robyn,9
VA,F,2000,Rocio,6
VA,M,2000,Roderick,9
VA,M,2000,Rodney,26
VA,M,2000,Rodrigo,11
VA,M,2000,Roger,18
VA,M,2000,Rohan,10
VA,M,2000,Rohit,8
VA,M,2000,Roland,6
VA,M,2000,Roman,14
VA,M,2000,Romeo,8
VA,M,2000,Ronald,49
VA,M,2000,Ronnie,12
VA,F,2000,Rosa,18
VA,F,2000,Rose,23
VA,F,2000,Rosemary,7
VA,M,2000,Ross,11
VA,F,2000,Rowan,7
VA,M,2000,Rowan,5
VA,F,2000,Roxana,6
VA,F,2000,Roxanne,8
VA,M,2000,Roy,13
VA,M,2000,Ruben,14
VA,F,2000,Ruby,17
VA,M,2000,Rudy,5
VA,M,2000,Russell,36
VA,F,2000,Ruth,18
VA,F,2000,Ryan,6
VA,M,2000,Ryan,548
VA,F,2000,Ryann,7
VA,M,2000,Rylan,9
VA,M,2000,Ryland,5
VA,F,2000,Rylee,9
VA,F,2000,Ryleigh,6
VA,M,2000,Saad,5
VA,F,2000,Sabrina,60
VA,F,2000,Sade,7
VA,F,2000,Sadie,25
VA,F,2000,Sage,8
VA,M,2000,Sage,10
VA,F,2000,Sally,9
VA,F,2000,Salma,10
VA,M,2000,Sam,12
VA,F,2000,Samantha,303
VA,F,2000,Samara,7
VA,F,2000,Samaya,5
VA,M,2000,Sameer,8
VA,F,2000,Samia,5
VA,F,2000,Samira,7
VA,F,2000,Samiyah,5
VA,M,2000,Sammy,5
VA,F,2000,Samone,5
VA,M,2000,Samuel,330
VA,F,2000,Sana,8
VA,F,2000,Sandra,17
VA,F,2000,Santana,6
VA,F,2000,Santanna,5
VA,M,2000,Santiago,9
VA,F,2000,Sara,130
VA,F,2000,Sarah,544
VA,F,2000,Sarai,12
VA,F,2000,Sarina,7
VA,F,2000,Sasha,11
VA,M,2000,Saul,9
VA,F,2000,Savana,13
VA,F,2000,Savanah,8
VA,F,2000,Savanna,33
VA,F,2000,Savannah,223
VA,M,2000,Savion,12
VA,M,2000,Sawyer,8
VA,F,2000,Scarlett,6
VA,M,2000,Scott,62
VA,M,2000,Sean,196
VA,M,2000,Sebastian,74
VA,F,2000,Selena,35
VA,F,2000,Selina,6
VA,F,2000,Serena,22
VA,F,2000,Serenity,10
VA,M,2000,Sergio,20
VA,M,2000,Seth,171
VA,M,2000,Shaan,5
VA,F,2000,Shaina,9
VA,F,2000,Shakayla,6
VA,F,2000,Shakira,10
VA,M,2000,Shamar,8
VA,F,2000,Shamya,6
VA,F,2000,Shana,6
VA,M,2000,Shane,85
VA,F,2000,Shania,34
VA,F,2000,Shaniya,8
VA,F,2000,Shannon,79
VA,M,2000,Shannon,9
VA,F,2000,Shanya,5
VA,M,2000,Shaquan,11
VA,F,2000,Sharon,14
VA,M,2000,Shaun,22
VA,M,2000,Shawn,110
VA,F,2000,Shawna,10
VA,F,2000,Shayla,20
VA,F,2000,Shayna,10
VA,M,2000,Shayne,7
VA,F,2000,Shea,7
VA,F,2000,Sheena,5
VA,F,2000,Shekinah,5
VA,F,2000,Shelby,88
VA,M,2000,Sheldon,10
VA,M,2000,Shemar,9
VA,F,2000,Sheridan,7
VA,F,2000,Shirley,7
VA,F,2000,Shreya,9
VA,F,2000,Shyann,6
VA,F,2000,Shyanne,9
VA,F,2000,Sidney,32
VA,M,2000,Sidney,13
VA,F,2000,Sienna,6
VA,F,2000,Sierra,137
VA,M,2000,Silas,12
VA,M,2000,Simeon,10
VA,M,2000,Simon,22
VA,F,2000,Simone,15
VA,M,2000,Sincere,17
VA,F,2000,Sky,5
VA,F,2000,Skye,8
VA,F,2000,Skylar,78
VA,M,2000,Skylar,20
VA,F,2000,Skyler,32
VA,M,2000,Skyler,25
VA,F,2000,Sofia,45
VA,F,2000,Soleil,6
VA,M,2000,Solomon,15
VA,F,2000,Sommer,6
VA,F,2000,Sonia,9
VA,F,2000,Sonya,10
VA,F,2000,Sophia,131
VA,F,2000,Sophie,42
VA,M,2000,Spencer,107
VA,F,2000,Stacey,7
VA,F,2000,Stacy,10
VA,M,2000,Stanley,11
VA,F,2000,Starr,7
VA,M,2000,Stefan,9
VA,M,2000,Stefano,5
VA,F,2000,Stella,10
VA,M,2000,Stephan,10
VA,F,2000,Stephanie,130
VA,M,2000,Stephen,138
VA,M,2000,Stephon,7
VA,M,2000,Steve,9
VA,M,2000,Steven,171
VA,F,2000,Stevie,5
VA,M,2000,Stone,7
VA,M,2000,Stuart,19
VA,F,2000,Summer,73
VA,F,2000,Susan,22
VA,F,2000,Susana,5
VA,F,2000,Susanna,9
VA,F,2000,Susannah,8
VA,F,2000,Suzanne,5
VA,F,2000,Sydnee,6
VA,F,2000,Sydney,301
VA,F,2000,Sydni,13
VA,F,2000,Sydnie,5
VA,M,2000,Syed,11
VA,F,2000,Sylvia,13
VA,F,2000,Tabatha,6
VA,F,2000,Tabitha,31
VA,M,2000,Tahj,5
VA,F,2000,Tajah,6
VA,F,2000,Talia,16
VA,F,2000,Taliyah,7
VA,F,2000,Tamara,20
VA,F,2000,Tamera,6
VA,F,2000,Tamia,28
VA,F,2000,Tamya,6
VA,F,2000,Tania,10
VA,F,2000,Taniya,6
VA,M,2000,Tanner,88
VA,F,2000,Tanya,8
VA,M,2000,Taquan,5
VA,F,2000,Tara,41
VA,M,2000,Tarik,7
VA,M,2000,Tariq,14
VA,M,2000,Taron,6
VA,F,2000,Taryn,7
VA,M,2000,Tashawn,6
VA,F,2000,Tasia,6
VA,M,2000,Tate,10
VA,F,2000,Tatiana,39
VA,F,2000,Tatiyana,7
VA,F,2000,Tatyana,14
VA,M,2000,Tavian,7
VA,M,2000,Tavion,7
VA,M,2000,Tavon,9
VA,F,2000,Taylar,6
VA,F,2000,Tayler,10
VA,F,2000,Taylor,409
VA,M,2000,Taylor,72
VA,F,2000,Tea,5
VA,F,2000,Teagan,7
VA,M,2000,Ted,6
VA,F,2000,Tehya,7
VA,M,2000,Terence,8
VA,F,2000,Teresa,17
VA,F,2000,Terra,5
VA,M,2000,Terrance,15
VA,M,2000,Terrell,19
VA,M,2000,Terrence,5
VA,M,2000,Terry,24
VA,F,2000,Tess,13
VA,F,2000,Tessa,27
VA,M,2000,Tevin,7
VA,M,2000,Thaddeus,5
VA,F,2000,Thalia,8
VA,M,2000,Theodore,27
VA,F,2000,Theresa,16
VA,M,2000,Thomas,397
VA,F,2000,Tia,10
VA,F,2000,Tiana,36
VA,F,2000,Tianna,20
VA,F,2000,Tiara,44
VA,F,2000,Tiarra,6
VA,F,2000,Tierra,14
VA,F,2000,Tiffani,5
VA,F,2000,Tiffany,103
VA,F,2000,Timia,7
VA,M,2000,Timothy,222
VA,F,2000,Tina,9
VA,F,2000,Tionna,6
VA,M,2000,Titus,8
VA,M,2000,Tobias,12
VA,M,2000,Toby,12
VA,M,2000,Todd,10
VA,M,2000,Tommy,9
VA,F,2000,Toni,12
VA,M,2000,Tony,36
VA,F,2000,Tori,25
VA,M,2000,Trace,7
VA,F,2000,Tracey,5
VA,F,2000,Tracy,5
VA,M,2000,Travis,108
VA,M,2000,Travon,14
VA,M,2000,Tre,9
VA,M,2000,Trent,29
VA,M,2000,Trenton,39
VA,M,2000,Trevon,41
VA,M,2000,Trevor,162
VA,M,2000,Trey,26
VA,F,2000,Triniti,6
VA,F,2000,Trinity,110
VA,M,2000,Tristan,85
VA,M,2000,Tristen,19
VA,M,2000,Tristian,5
VA,M,2000,Tristin,5
VA,M,2000,Triston,9
VA,M,2000,Troy,61
VA,M,2000,Tucker,23
VA,M,2000,Turner,6
VA,M,2000,Ty,28
VA,F,2000,Tyana,7
VA,F,2000,Tyasia,12
VA,F,2000,Tyler,22
VA,M,2000,Tyler,544
VA,M,2000,Tylor,5
VA,M,2000,Tyquan,16
VA,F,2000,Tyra,16
VA,M,2000,Tyree,22
VA,M,2000,Tyreek,6
VA,M,2000,Tyrek,8
VA,M,2000,Tyreke,5
VA,M,2000,Tyrell,20
VA,M,2000,Tyrese,27
VA,M,2000,Tyrique,6
VA,M,2000,Tyron,7
VA,M,2000,Tyrone,20
VA,M,2000,Tyshaun,8
VA,M,2000,Tyshawn,10
VA,M,2000,Tyson,12
VA,M,2000,Ulises,7
VA,F,2000,Unique,5
VA,M,2000,Unique,6
VA,F,2000,Valencia,6
VA,F,2000,Valeria,9
VA,F,2000,Valerie,21
VA,F,2000,Vanessa,65
VA,M,2000,Varun,5
VA,F,2000,Vera,5
VA,F,2000,Veronica,47
VA,M,2000,Victor,47
VA,F,2000,Victoria,284
VA,M,2000,Vincent,45
VA,F,2000,Virginia,54
VA,F,2000,Vivian,23
VA,F,2000,Viviana,5
VA,M,2000,Wade,17
VA,M,2000,Walker,24
VA,M,2000,Walter,37
VA,M,2000,Warren,21
VA,M,2000,Wayne,19
VA,F,2000,Wendy,10
VA,M,2000,Wesley,67
VA,M,2000,Weston,6
VA,F,2000,Whitney,39
VA,M,2000,Will,9
VA,M,2000,William,784
VA,M,2000,Willie,17
VA,F,2000,Willow,8
VA,M,2000,Wilmer,5
VA,M,2000,Wilson,14
VA,F,2000,Winter,8
VA,M,2000,Wyatt,66
VA,F,2000,Wynter,5
VA,M,2000,Xavier,101
VA,F,2000,Xiomara,7
VA,M,2000,Xzavier,7
VA,F,2000,Yasmeen,10
VA,F,2000,Yasmin,10
VA,F,2000,Yasmine,18
VA,F,2000,Yesenia,15
VA,F,2000,Yolanda,5
VA,M,2000,Yousef,8
VA,F,2000,Yvonne,5
VA,M,2000,Zachariah,15
VA,M,2000,Zachary,576
VA,M,2000,Zachery,28
VA,M,2000,Zackary,31
VA,M,2000,Zackery,15
VA,F,2000,Zainab,8
VA,M,2000,Zaire,6
VA,M,2000,Zane,25
VA,F,2000,Zara,6
VA,F,2000,Zaria,20
VA,F,2000,Zariah,5
VA,M,2000,Zavier,5
VA,M,2000,Zechariah,5
VA,F,2000,Zion,7
VA,M,2000,Zion,34
VA,F,2000,Zoe,117
VA,F,2000,Zoey,9
VA,F,2000,Zoie,8
VA,M,2000,Zyon,5
VA,F,2001,Aaliyah,86
VA,M,2001,Aaron,226
VA,F,2001,Abagail,7
VA,F,2001,Abbey,15
VA,F,2001,Abbie,10
VA,F,2001,Abbigail,12
VA,F,2001,Abby,33
VA,M,2001,Abdul,7
VA,M,2001,Abdulaziz,5
VA,M,2001,Abdullah,10
VA,M,2001,Abel,6
VA,F,2001,Abigael,5
VA,F,2001,Abigail,408
VA,F,2001,Abigale,5
VA,F,2001,Abigayle,7
VA,M,2001,Abraham,17
VA,F,2001,Abriana,5
VA,F,2001,Acacia,5
VA,M,2001,Adam,194
VA,F,2001,Adamaris,6
VA,F,2001,Adara,5
VA,F,2001,Addison,28
VA,M,2001,Addison,11
VA,F,2001,Adeline,5
VA,M,2001,Aden,5
VA,M,2001,Aditya,5
VA,M,2001,Adonis,5
VA,M,2001,Adrian,54
VA,F,2001,Adriana,39
VA,F,2001,Adrianna,28
VA,F,2001,Adrienne,12
VA,M,2001,Ahmad,32
VA,M,2001,Ahmed,20
VA,F,2001,Aida,5
VA,F,2001,Aidan,7
VA,M,2001,Aidan,143
VA,M,2001,Aiden,41
VA,F,2001,Aileen,11
VA,F,2001,Aimee,11
VA,F,2001,Ainsley,21
VA,F,2001,Aisha,17
VA,F,2001,Aislinn,6
VA,F,2001,Aiyana,10
VA,F,2001,Aiyanna,5
VA,F,2001,Aja,5
VA,F,2001,Ajah,8
VA,F,2001,Akira,19
VA,F,2001,Alaa,5
VA,F,2001,Alaina,26
VA,M,2001,Alan,46
VA,F,2001,Alana,30
VA,F,2001,Alanna,9
VA,F,2001,Alannah,5
VA,F,2001,Alayna,19
VA,F,2001,Alaysia,7
VA,M,2001,Albert,19
VA,M,2001,Alberto,9
VA,F,2001,Aleah,5
VA,M,2001,Alec,48
VA,F,2001,Alejandra,17
VA,M,2001,Alejandro,43
VA,F,2001,Alena,10
VA,F,2001,Alessandra,7
VA,M,2001,Alessandro,5
VA,F,2001,Alex,5
VA,M,2001,Alex,110
VA,F,2001,Alexa,53
VA,M,2001,Alexander,425
VA,F,2001,Alexandra,169
VA,F,2001,Alexandria,53
VA,F,2001,Alexia,31
VA,F,2001,Alexis,399
VA,M,2001,Alexis,24
VA,F,2001,Alexus,33
VA,M,2001,Alfred,8
VA,M,2001,Alhaji,5
VA,M,2001,Ali,23
VA,F,2001,Alia,5
VA,F,2001,Alice,12
VA,F,2001,Alicia,57
VA,M,2001,Alijah,6
VA,F,2001,Alina,9
VA,F,2001,Alisa,8
VA,F,2001,Alisha,13
VA,F,2001,Alison,27
VA,F,2001,Alissa,25
VA,F,2001,Alivia,12
VA,F,2001,Aliya,10
VA,F,2001,Aliyah,30
VA,M,2001,Allan,9
VA,M,2001,Allen,37
VA,F,2001,Allie,14
VA,F,2001,Allison,174
VA,F,2001,Ally,9
VA,F,2001,Allyson,28
VA,F,2001,Alma,8
VA,F,2001,Alondra,5
VA,M,2001,Alonzo,9
VA,M,2001,Alton,6
VA,M,2001,Alvin,18
VA,F,2001,Alycia,7
VA,F,2001,Alysa,7
VA,F,2001,Alysia,5
VA,F,2001,Alyson,13
VA,F,2001,Alyssa,244
VA,F,2001,Alyssia,5
VA,M,2001,Aman,6
VA,F,2001,Amanda,159
VA,F,2001,Amani,23
VA,M,2001,Amar,5
VA,F,2001,Amari,23
VA,M,2001,Amari,16
VA,F,2001,Amaya,32
VA,F,2001,Amber,142
VA,F,2001,Amelia,30
VA,F,2001,America,5
VA,F,2001,Amethyst,6
VA,F,2001,Amia,9
VA,F,2001,Amina,9
VA,F,2001,Aminah,6
VA,M,2001,Amir,25
VA,F,2001,Amira,8
VA,F,2001,Amirah,6
VA,F,2001,Amiya,9
VA,F,2001,Amy,73
VA,F,2001,Amya,18
VA,F,2001,Ana,41
VA,F,2001,Anabel,5
VA,F,2001,Anabelle,5
VA,F,2001,Anahi,8
VA,F,2001,Anastacia,5
VA,F,2001,Anastasia,22
VA,F,2001,Anaya,15
VA,M,2001,Anderson,6
VA,M,2001,Andre,61
VA,F,2001,Andrea,85
VA,M,2001,Andreas,5
VA,M,2001,Andres,22
VA,M,2001,Andrew,537
VA,M,2001,Andy,27
VA,F,2001,Angel,81
VA,M,2001,Angel,50
VA,F,2001,Angela,68
VA,F,2001,Angelica,22
VA,F,2001,Angelina,46
VA,F,2001,Angeline,6
VA,F,2001,Angelique,11
VA,M,2001,Angelo,16
VA,F,2001,Angie,22
VA,F,2001,Anika,6
VA,F,2001,Anisa,7
VA,F,2001,Anita,5
VA,F,2001,Aniya,28
VA,F,2001,Aniyah,30
VA,F,2001,Ann,23
VA,F,2001,Anna,326
VA,F,2001,Annabel,9
VA,F,2001,Annabelle,17
VA,F,2001,Annaliese,7
VA,F,2001,Annalise,8
VA,F,2001,Anne,38
VA,F,2001,Annelise,5
VA,F,2001,Annemarie,6
VA,F,2001,Annette,7
VA,F,2001,Annie,20
VA,F,2001,Annika,22
VA,F,2001,Annmarie,5
VA,F,2001,Ansley,5
VA,M,2001,Anthony,351
VA,M,2001,Antoine,19
VA,F,2001,Antoinette,5
VA,M,2001,Anton,10
VA,M,2001,Antoni,5
VA,F,2001,Antonia,9
VA,M,2001,Antonio,112
VA,M,2001,Antony,5
VA,M,2001,Antwan,11
VA,F,2001,Anya,24
VA,F,2001,April,23
VA,F,2001,Arabella,6
VA,F,2001,Aria,8
VA,F,2001,Ariana,70
VA,F,2001,Arianna,62
VA,M,2001,Aric,5
VA,F,2001,Ariel,25
VA,M,2001,Ariel,5
VA,F,2001,Arielle,20
VA,F,2001,Ariona,5
VA,F,2001,Ariyana,5
VA,M,2001,Armando,6
VA,F,2001,Armani,6
VA,M,2001,Armani,7
VA,M,2001,Armon,5
VA,M,2001,Aron,8
VA,M,2001,Arthur,16
VA,M,2001,Arturo,11
VA,F,2001,Aryana,5
VA,F,2001,Aryanna,9
VA,M,2001,Asa,6
VA,F,2001,Asha,6
VA,F,2001,Ashanti,15
VA,M,2001,Asher,6
VA,F,2001,Ashlee,16
VA,F,2001,Ashleigh,38
VA,F,2001,Ashley,344
VA,F,2001,Ashly,6
VA,F,2001,Ashlyn,46
VA,F,2001,Ashlynn,22
VA,F,2001,Ashton,19
VA,M,2001,Ashton,43
